#name: raw data
#device: UH-0000.00.00
#eegchannels: 4
#triggerchannels: 6
#samplingrate: 250
Channel 1,Channel 2,Channel 3,Channel 4,trigger,id,target,nontarget,trial,islast
99892.230,99897.440,99901.730,99915.450,0.000,0.000,0.000,0.000,0.000,0.000
99987.740,99991.760,99995.320,100007.000,0.000,0.000,0.000,0.000,0.000,0.000
100055.700,100057.700,100061.200,100069.700,0.000,0.000,0.000,0.000,0.000,0.000
100011.800,100014.200,100015.900,100021.300,0.000,0.000,0.000,0.000,0.000,0.000
99982.330,99982.380,99982.860,99984.790,0.000,0.000,0.000,0.000,0.000,0.000
99999.210,99997.910,99997.450,99995.600,0.000,0.000,0.000,0.000,0.000,0.000
99969.140,99967.160,99965.260,99959.440,0.000,0.000,0.000,0.000,0.000,0.000
99926.020,99922.550,99920.160,99911.370,0.000,0.000,0.000,0.000,0.000,0.000
99993.100,99989.820,99986.110,99974.060,0.000,0.000,0.000,0.000,0.000,0.000
100088.000,100083.600,100079.700,100066.200,0.000,0.000,0.000,0.000,0.000,0.000
100012.300,100007.200,100002.200,99988.030,0.000,0.000,0.000,0.000,0.000,0.000
99848.300,99843.730,99838.410,99823.960,0.000,0.000,0.000,0.000,0.000,0.000
99885.720,99881.370,99876.850,99861.850,0.000,0.000,0.000,0.000,0.000,0.000
100102.200,100097.300,100093.100,100080.400,0.000,0.000,0.000,0.000,0.000,0.000
100140.700,100137.000,100134.200,100124.000,0.000,0.000,0.000,0.000,0.000,0.000
99914.070,99911.670,99910.050,99902.670,0.000,0.000,0.000,0.000,0.000,0.000
99793.000,99792.340,99790.320,99786.780,0.000,0.000,0.000,0.000,0.000,0.000
99990.800,99990.100,99990.200,99990.510,0.000,0.000,0.000,0.000,0.000,0.000
100187.700,100188.800,100190.500,100194.100,0.000,0.000,0.000,0.000,0.000,0.000
100066.100,100069.100,100071.100,100078.400,0.000,0.000,0.000,0.000,0.000,0.000
99840.290,99844.130,99846.730,99857.890,0.000,0.000,0.000,0.000,0.000,0.000
99878.640,99883.150,99886.950,99899.700,0.000,0.000,0.000,0.000,0.000,0.000
100095.300,100100.200,100104.900,100119.200,0.000,0.000,0.000,0.000,0.000,0.000
100132.300,100137.800,100142.600,100157.100,0.000,0.000,0.000,0.000,0.000,0.000
99968.400,99973.300,99978.260,99992.890,0.000,0.000,0.000,0.000,0.000,0.000
99892.520,99897.510,99901.150,99914.950,0.000,0.000,0.000,0.000,0.000,0.000
99987.570,99991.350,99995.700,100006.900,0.000,0.000,0.000,0.000,0.000,0.000
100055.000,100058.100,100060.600,100070.300,0.000,0.000,0.000,0.000,0.000,0.000
100011.900,100014.200,100015.900,100021.300,0.000,0.000,0.000,0.000,0.000,0.000
99981.740,99982.260,99983.510,99985.650,0.000,0.000,0.000,0.000,0.000,0.000
99999.370,99997.870,99997.890,99996.270,0.000,0.000,0.000,0.000,0.000,0.000
99968.560,99966.800,99964.710,99959.440,0.000,0.000,0.000,0.000,0.000,0.000
99925.750,99922.840,99919.700,99911.390,0.000,0.000,0.000,0.000,0.000,0.000
99993.220,99990.020,99986.100,99974.270,0.000,0.000,0.000,0.000,0.000,0.000
100088.800,100084.200,100079.300,100066.000,0.000,0.000,0.000,0.000,0.000,0.000
100012.400,100007.400,100002.800,99987.480,0.000,0.000,0.000,0.000,0.000,0.000
99848.910,99843.940,99838.790,99823.950,0.000,0.000,0.000,0.000,0.000,0.000
99885.770,99881.010,99875.930,99861.840,0.000,0.000,0.000,0.000,0.000,0.000
100102.100,100097.700,100093.400,100080.800,0.000,0.000,0.000,0.000,0.000,0.000
100140.300,100136.800,100134.300,100123.200,0.000,0.000,0.000,0.000,0.000,0.000
99914.210,99912.040,99909.220,99902.750,0.000,0.000,0.000,0.000,0.000,0.000
99792.880,99791.640,99790.850,99786.650,0.000,0.000,0.000,0.000,0.000,0.000
99990.750,99990.960,99990.480,99990.350,0.000,0.000,0.000,0.000,0.000,0.000
100188.000,100189.600,100190.300,100194.100,0.000,0.000,0.000,0.000,0.000,0.000
100066.400,100069.100,100071.100,100078.600,0.000,0.000,0.000,0.000,0.000,0.000
99840.550,99843.590,99847.680,99856.980,0.000,0.000,0.000,0.000,0.000,0.000
99878.840,99882.700,99887.060,99900.450,0.000,0.000,0.000,0.000,0.000,0.000
100095.300,100099.900,100104.500,100119.200,0.000,0.000,0.000,0.000,0.000,0.000
100132.800,100137.100,100142.200,100157.800,0.000,0.000,0.000,0.000,0.000,0.000
99968.420,99973.880,99978.810,99993.200,0.000,0.000,0.000,0.000,0.000,0.000
99892.190,99897.020,99901.200,99915.140,0.000,0.000,0.000,0.000,0.000,0.000
99987.930,99991.590,99995.310,100006.900,0.000,0.000,0.000,0.000,0.000,0.000
100055.600,100058.400,100060.600,100069.900,0.000,0.000,0.000,0.000,0.000,0.000
100012.600,100014.000,100015.900,100021.000,0.000,0.000,0.000,0.000,0.000,0.000
99982.160,99982.340,99983.380,99984.980,0.000,0.000,0.000,0.000,0.000,0.000
99998.550,99998.660,99997.800,99995.550,0.000,0.000,0.000,0.000,0.000,0.000
99968.840,99967.070,99965.050,99959.480,0.000,0.000,0.000,0.000,0.000,0.000
99925.950,99922.910,99919.630,99911.090,0.000,0.000,0.000,0.000,0.000,0.000
99993.670,99989.770,99985.640,99974.010,0.000,0.000,0.000,0.000,0.000,0.000
100088.200,100084.000,100079.000,100066.000,0.000,0.000,0.000,0.000,0.000,0.000
100012.300,100007.500,100003.000,99988.160,0.000,0.000,0.000,0.000,0.000,0.000
99848.540,99843.910,99839.110,99823.570,0.000,0.000,0.000,0.000,0.000,0.000
99886.160,99880.970,99876.220,99861.770,0.000,0.000,0.000,0.000,0.000,0.000
100101.800,100097.900,100093.500,100080.600,0.000,0.000,0.000,0.000,0.000,0.000
100140.900,100137.500,100134.200,100123.300,0.000,0.000,0.000,0.000,0.000,0.000
99914.110,99911.630,99909.060,99902.260,0.000,0.000,0.000,0.000,0.000,0.000
99793.230,99791.970,99791.010,99786.580,0.000,0.000,0.000,0.000,0.000,0.000
99990.090,99990.160,99990.740,99990.020,0.000,0.000,0.000,0.000,0.000,0.000
100187.400,100189.500,100190.700,100194.200,0.000,0.000,0.000,0.000,0.000,0.000
100067.100,100069.300,100071.800,100078.900,0.000,0.000,0.000,0.000,0.000,0.000
99840.490,99843.300,99847.310,99857.220,0.000,0.000,0.000,0.000,0.000,0.000
99878.630,99882.700,99887.060,99899.680,0.000,0.000,0.000,0.000,0.000,0.000
100094.900,100099.500,100104.700,100118.900,0.000,0.000,0.000,0.000,0.000,0.000
100132.600,100137.800,100142.300,100157.100,0.000,0.000,0.000,0.000,0.000,0.000
99968.630,99973.520,99978.150,99993.510,0.000,0.000,0.000,0.000,0.000,0.000
99893.000,99897.410,99901.480,99915.340,0.000,0.000,0.000,0.000,0.000,0.000
99987.630,99991.220,99994.890,100006.700,0.000,0.000,0.000,0.000,0.000,0.000
100055.400,100058.400,100060.800,100070.300,0.000,0.000,0.000,0.000,0.000,0.000
100012.700,100013.700,100016.000,100021.100,0.000,0.000,0.000,0.000,0.000,0.000
99982.110,99982.950,99983.100,99985.340,0.000,0.000,0.000,0.000,0.000,0.000
99998.880,99998.590,99998.090,99996.230,0.000,0.000,0.000,0.000,0.000,0.000
99968.880,99966.690,99964.880,99959.200,0.000,0.000,0.000,0.000,0.000,0.000
99925.800,99922.970,99919.560,99911.090,0.000,0.000,0.000,0.000,0.000,0.000
99993.560,99990.100,99986.130,99974.560,0.000,0.000,0.000,0.000,0.000,0.000
100088.600,100084.400,100079.500,100066.100,0.000,0.000,0.000,0.000,0.000,0.000
100012.700,100007.700,100002.400,99987.810,0.000,0.000,0.000,0.000,0.000,0.000
99848.960,99843.680,99838.620,99823.780,0.000,0.000,0.000,0.000,0.000,0.000
99885.660,99880.860,99876.610,99862.380,0.000,0.000,0.000,0.000,0.000,0.000
100101.800,100097.900,100093.500,100080.500,0.000,0.000,0.000,0.000,0.000,0.000
100141.000,100137.100,100133.300,100123.400,0.000,0.000,0.000,0.000,0.000,0.000
99913.900,99911.470,99910.020,99902.030,0.000,0.000,0.000,0.000,0.000,0.000
99793.290,99792.210,99790.490,99787.380,0.000,0.000,0.000,0.000,0.000,0.000
99990.220,99990.740,99990.490,99990.540,0.000,0.000,0.000,0.000,0.000,0.000
100187.500,100189.100,100190.600,100194.300,0.000,0.000,0.000,0.000,0.000,0.000
100066.600,100069.000,100071.000,100078.200,0.000,0.000,0.000,0.000,0.000,0.000
99840.610,99843.940,99847.550,99857.170,0.000,0.000,0.000,0.000,0.000,0.000
99879.300,99883.020,99887.130,99899.590,0.000,0.000,0.000,0.000,0.000,0.000
100095.200,100100.100,100105.100,100118.700,0.000,0.000,0.000,0.000,0.000,0.000
100132.900,100137.200,100142.700,100157.700,0.000,0.000,0.000,0.000,0.000,0.000
99968.890,99973.160,99978.740,99992.690,0.000,0.000,0.000,0.000,0.000,0.000
99892.280,99897.120,99901.550,99915.250,0.000,0.000,0.000,0.000,0.000,0.000
99987.770,99991.090,99995.430,100007.100,0.000,0.000,0.000,0.000,0.000,0.000
100055.500,100058.300,100061.200,100069.800,0.000,0.000,0.000,0.000,0.000,0.000
100012.100,100014.500,100016.000,100021.300,0.000,0.000,0.000,0.000,0.000,0.000
99981.720,99982.950,99983.210,99985.060,0.000,0.000,0.000,0.000,0.000,0.000
99999.050,99998.160,99997.560,99995.770,0.000,0.000,0.000,0.000,0.000,0.000
99969.020,99966.610,99965.130,99959.800,0.000,0.000,0.000,0.000,0.000,0.000
99925.980,99923.330,99920.410,99910.970,0.000,0.000,0.000,0.000,0.000,0.000
99993.610,99989.170,99986.130,99973.980,0.000,0.000,0.000,0.000,0.000,0.000
100088.200,100083.700,100079.300,100065.900,0.000,0.000,0.000,0.000,0.000,0.000
100012.500,100007.400,100002.300,99988.270,0.000,0.000,0.000,0.000,0.000,0.000
99848.190,99843.660,99839.100,99823.180,0.000,0.000,0.000,0.000,0.000,0.000
99886.160,99881.080,99876.580,99861.640,0.000,0.000,0.000,0.000,0.000,0.000
100102.300,100097.800,100093.500,100081.200,0.000,0.000,0.000,0.000,0.000,0.000
100140.300,100137.700,100134.100,100123.600,0.000,0.000,0.000,0.000,0.000,0.000
99914.520,99912.420,99909.210,99902.730,0.000,0.000,0.000,0.000,0.000,0.000
99793.330,99791.700,99790.910,99786.660,0.000,0.000,0.000,0.000,0.000,0.000
99990.090,99990.290,99990.090,99990.800,0.000,0.000,0.000,0.000,0.000,0.000
100187.600,100189.400,100190.600,100193.800,0.000,0.000,0.000,0.000,0.000,0.000
100066.300,100069.000,100071.300,100078.400,0.000,0.000,0.000,0.000,0.000,0.000
99840.050,99843.770,99847.640,99857.130,0.000,0.000,0.000,0.000,0.000,0.000
99878.680,99883.590,99887.480,99899.770,0.000,0.000,0.000,0.000,0.000,0.000
100095.300,100099.400,100104.300,100118.700,0.000,0.000,0.000,0.000,0.000,0.000
100132.500,100137.800,100142.800,100157.500,0.000,0.000,0.000,0.000,0.000,0.000
99968.390,99973.330,99978.160,99993.410,0.000,0.000,0.000,0.000,0.000,0.000
99892.840,99897.330,99902.090,99915.200,0.000,0.000,0.000,0.000,0.000,0.000
99987.390,99991.790,99995.520,100007.300,0.000,0.000,0.000,0.000,0.000,0.000
100055.400,100057.800,100061.200,100070.000,0.000,0.000,0.000,0.000,0.000,0.000
100012.300,100014.100,100015.800,100021.100,0.000,0.000,0.000,0.000,0.000,0.000
99982.580,99983.180,99983.520,99985.530,0.000,0.000,0.000,0.000,0.000,0.000
99999.200,99998.400,99997.770,99995.340,0.000,0.000,0.000,0.000,0.000,0.000
99968.400,99967.180,99964.840,99959.380,0.000,0.000,0.000,0.000,0.000,0.000
99926.130,99922.450,99920.400,99911.520,0.000,0.000,0.000,0.000,0.000,0.000
99993.200,99989.770,99985.730,99974.200,0.000,0.000,0.000,0.000,0.000,0.000
100088.500,100083.900,100079.700,100065.600,0.000,0.000,0.000,0.000,0.000,0.000
100012.000,100007.500,100002.500,99987.810,0.000,0.000,0.000,0.000,0.000,0.000
99848.490,99843.620,99838.910,99824.140,0.000,0.000,0.000,0.000,0.000,0.000
99885.980,99881.450,99876.550,99861.900,0.000,0.000,0.000,0.000,0.000,0.000
100102.100,100097.700,100094.100,100080.600,0.000,0.000,0.000,0.000,0.000,0.000
100140.300,100137.600,100133.700,100123.600,0.000,0.000,0.000,0.000,0.000,0.000
99914.520,99911.930,99909.260,99902.510,0.000,0.000,0.000,0.000,0.000,0.000
99792.860,99792.130,99790.540,99787.280,0.000,0.000,0.000,0.000,0.000,0.000
99990.100,99990.840,99990.560,99990.520,0.000,0.000,0.000,0.000,0.000,0.000
100187.500,100189.000,100190.600,100193.800,0.000,0.000,0.000,0.000,0.000,0.000
100066.300,100068.600,100071.600,100078.800,0.000,0.000,0.000,0.000,0.000,0.000
99840.800,99843.520,99847.400,99857.910,0.000,0.000,0.000,0.000,0.000,0.000
99878.830,99883.330,99887.170,99900.410,0.000,0.000,0.000,0.000,0.000,0.000
100095.300,100099.700,100104.500,100119.100,0.000,0.000,0.000,0.000,0.000,0.000
100132.000,100137.100,100142.500,100157.500,0.000,0.000,0.000,0.000,0.000,0.000
99968.480,99973.820,99978.180,99993.300,0.000,0.000,0.000,0.000,0.000,0.000
99892.180,99897.520,99902.030,99915.480,0.000,0.000,0.000,0.000,0.000,0.000
99987.300,99991.050,99994.880,100006.500,0.000,0.000,0.000,0.000,0.000,0.000
100055.400,100058.400,100060.500,100069.400,0.000,0.000,0.000,0.000,0.000,0.000
100012.000,100014.300,100016.000,100021.300,0.000,0.000,0.000,0.000,0.000,0.000
99982.330,99982.450,99983.160,99985.320,0.000,0.000,0.000,0.000,0.000,0.000
99998.930,99998.380,99997.380,99996.060,0.000,0.000,0.000,0.000,0.000,0.000
99968.720,99967.300,99964.980,99959.980,0.000,0.000,0.000,0.000,0.000,0.000
99926.060,99922.450,99920.300,99910.990,0.000,0.000,0.000,0.000,0.000,0.000
99993.840,99989.150,99985.800,99973.770,0.000,0.000,0.000,0.000,0.000,0.000
100088.300,100084.300,100079.600,100065.500,0.000,0.000,0.000,0.000,0.000,0.000
100012.400,100007.000,100002.200,99988.240,0.000,0.000,0.000,0.000,0.000,0.000
99848.420,99843.480,99838.580,99823.550,0.000,0.000,0.000,0.000,0.000,0.000
99885.980,99880.900,99876.770,99861.730,0.000,0.000,0.000,0.000,0.000,0.000
100102.000,100097.900,100093.200,100080.900,0.000,0.000,0.000,0.000,0.000,0.000
100140.900,100136.900,100133.600,100123.400,0.000,0.000,0.000,0.000,0.000,0.000
99914.630,99911.690,99909.580,99902.480,0.000,0.000,0.000,0.000,0.000,0.000
99793.540,99792.020,99790.250,99786.590,0.000,0.000,0.000,0.000,0.000,0.000
99990.200,99990.570,99990.010,99990.800,0.000,0.000,0.000,0.000,0.000,0.000
100187.900,100188.800,100190.000,100194.100,0.000,0.000,0.000,0.000,0.000,0.000
100066.600,100068.800,100071.400,100078.300,0.000,0.000,0.000,0.000,0.000,0.000
99840.270,99843.270,99847.010,99857.400,0.000,0.000,0.000,0.000,0.000,0.000
99878.620,99883.400,99887.800,99899.820,0.000,0.000,0.000,0.000,0.000,0.000
100095.500,100099.400,100104.500,100118.700,0.000,0.000,0.000,0.000,0.000,0.000
100132.500,100137.200,100142.300,100157.100,0.000,0.000,0.000,0.000,0.000,0.000
99968.620,99973.520,99978.920,99993.340,0.000,0.000,0.000,0.000,0.000,0.000
99892.340,99896.880,99901.340,99914.740,0.000,0.000,0.000,0.000,0.000,0.000
99987.290,99990.980,99995.320,100006.600,0.000,0.000,0.000,0.000,0.000,0.000
100055.200,100058.200,100060.600,100069.800,0.000,0.000,0.000,0.000,0.000,0.000
100012.400,100013.800,100016.400,100021.700,0.000,0.000,0.000,0.000,0.000,0.000
99982.480,99982.280,99983.340,99984.940,0.000,0.000,0.000,0.000,0.000,0.000
99999.200,99998.690,99997.450,99995.460,0.000,0.000,0.000,0.000,0.000,0.000
99968.460,99967.170,99964.730,99959.290,0.000,0.000,0.000,0.000,0.000,0.000
99926.040,99923.260,99920.450,99911.590,0.000,0.000,0.000,0.000,0.000,0.000
99993.280,99989.910,99986.100,99973.880,0.000,0.000,0.000,0.000,0.000,0.000
100088.700,100083.700,100079.000,100065.300,0.000,0.000,0.000,0.000,0.000,0.000
100012.000,100007.500,100002.800,99987.620,0.000,0.000,0.000,0.000,0.000,0.000
99849.050,99844.090,99838.730,99823.580,0.000,0.000,0.000,0.000,0.000,0.000
99885.740,99881.300,99876.230,99862.020,0.000,0.000,0.000,0.000,0.000,0.000
100102.500,100098.100,100094.000,100080.800,0.000,0.000,0.000,0.000,0.000,0.000
100141.100,100136.800,100134.100,100123.600,0.000,0.000,0.000,0.000,0.000,0.000
99914.810,99911.810,99909.700,99902.480,0.000,0.000,0.000,0.000,0.000,0.000
99793.240,99791.500,99790.200,99787.250,0.000,0.000,0.000,0.000,0.000,0.000
99990.380,99990.790,99990.960,99990.610,0.000,0.000,0.000,0.000,0.000,0.000
100188.300,100189.100,100190.000,100193.800,0.000,0.000,0.000,0.000,0.000,0.000
100066.300,100069.500,100071.200,100078.400,0.000,0.000,0.000,0.000,0.000,0.000
99839.980,99843.990,99847.550,99856.980,0.000,0.000,0.000,0.000,0.000,0.000
99878.970,99883.260,99887.870,99900.140,0.000,0.000,0.000,0.000,0.000,0.000
100095.500,100099.900,100104.300,100119.200,0.000,0.000,0.000,0.000,0.000,0.000
100132.400,100137.600,100142.000,100157.600,0.000,0.000,0.000,0.000,0.000,0.000
99969.020,99973.120,99978.600,99993.480,0.000,0.000,0.000,0.000,0.000,0.000
99892.980,99897.360,99901.180,99915.290,0.000,0.000,0.000,0.000,0.000,0.000
99987.730,99991.630,99995.270,100006.800,0.000,0.000,0.000,0.000,0.000,0.000
100055.300,100058.200,100060.700,100069.400,0.000,0.000,0.000,0.000,0.000,0.000
100012.500,100014.200,100015.800,100021.200,0.000,0.000,0.000,0.000,0.000,0.000
99982.060,99982.820,99982.980,99984.780,0.000,0.000,0.000,0.000,0.000,0.000
99998.610,99998.320,99998.110,99996.190,0.000,0.000,0.000,0.000,0.000,0.000
99968.870,99966.620,99964.720,99959.270,0.000,0.000,0.000,0.000,0.000,0.000
99925.700,99922.730,99919.800,99910.710,0.000,0.000,0.000,0.000,0.000,0.000
99993.290,99989.530,99985.610,99974.100,0.000,0.000,0.000,0.000,0.000,0.000
100088.600,100083.700,100079.200,100066.000,0.000,0.000,0.000,0.000,0.000,0.000
100011.900,100007.400,100003.000,99987.600,0.000,0.000,0.000,0.000,0.000,0.000
99848.390,99843.300,99839.090,99824.030,0.000,0.000,0.000,0.000,0.000,0.000
99885.690,99881.520,99876.160,99861.900,0.000,0.000,0.000,0.000,0.000,0.000
100102.500,100097.900,100093.700,100080.800,0.000,0.000,0.000,0.000,0.000,0.000
100141.000,100136.900,100134.300,100123.600,0.000,0.000,0.000,0.000,0.000,0.000
99914.480,99911.780,99909.230,99902.160,0.000,0.000,0.000,0.000,0.000,0.000
99792.910,99791.490,99790.800,99786.780,0.000,0.000,0.000,0.000,0.000,0.000
99990.250,99990.970,99990.520,99990.190,0.000,0.000,0.000,0.000,0.000,0.000
100187.700,100189.000,100189.900,100194.400,0.000,0.000,0.000,0.000,0.000,0.000
100066.800,100069.200,100071.600,100078.600,0.000,0.000,0.000,0.000,0.000,0.000
99840.060,99843.520,99847.590,99857.410,0.000,0.000,0.000,0.000,0.000,0.000
99878.490,99882.730,99887.050,99900.300,0.000,0.000,0.000,0.000,0.000,0.000
100095.400,100100.400,100104.700,100118.900,0.000,0.000,0.000,0.000,0.000,0.000
100132.200,100137.700,100142.000,100157.600,0.000,0.000,0.000,0.000,0.000,0.000
99968.350,99973.600,99978.910,99992.830,0.000,0.000,0.000,0.000,0.000,0.000
99892.590,99897.190,99901.770,99915.050,0.000,0.000,0.000,0.000,0.000,0.000
99987.390,99990.990,99995.730,100006.800,0.000,0.000,0.000,0.000,0.000,0.000
100055.200,100058.500,100061.300,100069.500,0.000,0.000,0.000,0.000,0.000,0.000
100012.300,100014.100,100015.700,100021.300,0.000,0.000,0.000,0.000,0.000,0.000
99981.990,99982.930,99983.140,99984.980,0.000,0.000,0.000,0.000,0.000,0.000
99999.420,99998.750,99997.770,99995.560,0.000,0.000,0.000,0.000,0.000,0.000
99968.640,99967.410,99965.440,99959.550,0.000,0.000,0.000,0.000,0.000,0.000
99925.620,99922.720,99920.000,99910.700,0.000,0.000,0.000,0.000,0.000,0.000
99993.670,99989.570,99986.190,99974.360,0.000,0.000,0.000,0.000,0.000,0.000
100088.500,100084.000,100079.000,100066.200,0.000,0.000,0.000,0.000,0.000,0.000
100011.900,100007.600,100002.200,99988.250,0.000,0.000,0.000,0.000,0.000,0.000
99848.340,99843.580,99838.130,99823.920,0.000,0.000,0.000,0.000,0.000,0.000
99885.910,99881.400,99876.180,99862.120,0.000,0.000,0.000,0.000,0.000,0.000
100101.800,100098.000,100093.200,100081.000,0.000,0.000,0.000,0.000,0.000,0.000
100141.100,100137.100,100134.300,100123.400,0.000,0.000,0.000,0.000,0.000,0.000
99914.130,99911.970,99909.300,99902.070,0.000,0.000,0.000,0.000,0.000,0.000
99792.940,99792.050,99790.550,99786.470,0.000,0.000,0.000,0.000,0.000,0.000
99990.630,99990.630,99990.730,99990.840,0.000,0.000,0.000,0.000,0.000,0.000
100188.000,100189.000,100190.100,100194.000,0.000,0.000,0.000,0.000,0.000,0.000
100066.900,100069.200,100071.000,100079.100,0.000,0.000,0.000,0.000,0.000,0.000
99840.800,99843.340,99847.650,99857.450,0.000,0.000,0.000,0.000,0.000,0.000
99878.470,99882.710,99887.700,99899.590,0.000,0.000,0.000,0.000,0.000,0.000
100094.900,100099.800,100104.800,100118.700,0.000,0.000,0.000,0.000,0.000,0.000
100132.500,100137.600,100142.500,100157.400,0.000,0.000,0.000,0.000,0.000,0.000
99968.480,99973.960,99978.540,99993.220,0.000,0.000,0.000,0.000,0.000,0.000
99892.130,99897.550,99901.290,99915.610,0.000,0.000,0.000,0.000,0.000,0.000
99987.080,99991.350,99995.630,100007.200,0.000,0.000,0.000,0.000,0.000,0.000
100055.100,100058.400,100061.300,100069.600,0.000,0.000,0.000,0.000,0.000,0.000
100012.100,100013.600,100015.800,100021.100,0.000,0.000,0.000,0.000,0.000,0.000
99982.120,99982.950,99983.070,99985.020,0.000,0.000,0.000,0.000,0.000,0.000
99999.340,99998.220,99997.950,99995.540,0.000,0.000,0.000,0.000,0.000,0.000
99969.200,99966.880,99964.810,99959.960,0.000,0.000,0.000,0.000,0.000,0.000
99926.060,99923.090,99919.480,99911.490,0.000,0.000,0.000,0.000,0.000,0.000
99993.050,99989.600,99986.130,99973.740,0.000,0.000,0.000,0.000,0.000,0.000
100088.800,100083.500,100079.300,100065.800,0.000,0.000,0.000,0.000,0.000,0.000
100012.000,100007.900,100002.600,99987.850,0.000,0.000,0.000,0.000,0.000,0.000
99848.720,99843.520,99839.070,99823.710,0.000,0.000,0.000,0.000,0.000,0.000
99885.690,99881.130,99876.870,99862.230,0.000,0.000,0.000,0.000,0.000,0.000
100102.200,100097.600,100093.700,100081.000,0.000,0.000,0.000,0.000,0.000,0.000
100140.300,100137.600,100134.300,100123.600,0.000,0.000,0.000,0.000,0.000,0.000
99914.110,99912.450,99909.200,99902.600,0.000,0.000,0.000,0.000,0.000,0.000
99793.350,99792.280,99790.320,99787.230,0.000,0.000,0.000,0.000,0.000,0.000
99990.180,99990.380,99990.230,99990.470,0.000,0.000,0.000,0.000,0.000,0.000
100187.700,100189.300,100190.100,100193.600,0.000,0.000,0.000,0.000,0.000,0.000
100067.000,100068.800,100071.600,100078.700,0.000,0.000,0.000,0.000,0.000,0.000
99840.340,99843.930,99847.280,99857.180,0.000,0.000,0.000,0.000,0.000,0.000
99879.160,99883.090,99887.060,99900.380,0.000,0.000,0.000,0.000,0.000,0.000
100095.500,100099.600,100105.000,100118.400,0.000,0.000,0.000,0.000,0.000,0.000
100132.000,100137.800,100142.200,100157.000,0.000,0.000,0.000,0.000,0.000,0.000
99968.870,99973.800,99978.720,99993.380,0.000,0.000,0.000,0.000,0.000,0.000
99892.300,99896.730,99901.520,99915.650,0.000,0.000,0.000,0.000,0.000,0.000
99987.300,99991.410,99995.080,100007.300,0.000,0.000,0.000,0.000,0.000,0.000
100054.800,100058.200,100061.300,100070.200,0.000,0.000,0.000,0.000,0.000,0.000
100012.000,100014.000,100015.500,100021.500,0.000,0.000,0.000,0.000,0.000,0.000
99981.970,99983.130,99982.910,99985.060,0.000,0.000,0.000,0.000,0.000,0.000
99999.190,99998.200,99998.150,99996.210,0.000,0.000,0.000,0.000,0.000,0.000
99968.740,99966.600,99964.930,99959.480,0.000,0.000,0.000,0.000,0.000,0.000
99925.760,99922.450,99919.730,99910.760,0.000,0.000,0.000,0.000,0.000,0.000
99993.450,99990.040,99985.580,99974.090,0.000,0.000,0.000,0.000,0.000,0.000
100088.200,100084.000,100079.800,100065.400,0.000,0.000,0.000,0.000,0.000,0.000
100011.900,100007.100,100002.800,99987.570,0.000,0.000,0.000,0.000,0.000,0.000
99848.630,99843.130,99838.900,99823.840,0.000,0.000,0.000,0.000,0.000,0.000
99886.160,99881.350,99876.620,99862.430,0.000,0.000,0.000,0.000,0.000,0.000
100102.200,100097.700,100094.000,100081.200,0.000,0.000,0.000,0.000,0.000,0.000
100140.300,100137.200,100133.800,100123.100,0.000,0.000,0.000,0.000,0.000,0.000
99914.050,99912.380,99909.630,99901.880,0.000,0.000,0.000,0.000,0.000,0.000
99792.960,99791.990,99790.520,99786.730,0.000,0.000,0.000,0.000,0.000,0.000
99990.120,99990.700,99990.280,99990.730,0.000,0.000,0.000,0.000,0.000,0.000
100188.400,100189.600,100190.200,100194.200,0.000,0.000,0.000,0.000,0.000,0.000
100066.800,100069.300,100071.400,100078.600,0.000,0.000,0.000,0.000,0.000,0.000
99840.230,99843.920,99847.320,99857.640,0.000,0.000,0.000,0.000,0.000,0.000
99878.770,99883.130,99887.330,99899.630,0.000,0.000,0.000,0.000,0.000,0.000
100095.600,100099.900,100104.400,100119.200,0.000,0.000,0.000,0.000,0.000,0.000
100132.100,100137.800,100142.900,100157.000,0.000,0.000,0.000,0.000,0.000,0.000
99968.700,99973.660,99978.830,99993.560,0.000,0.000,0.000,0.000,0.000,0.000
99892.700,99897.050,99901.720,99914.800,0.000,0.000,0.000,0.000,0.000,0.000
99987.470,99990.900,99995.590,100007.100,0.000,0.000,0.000,0.000,0.000,0.000
100054.800,100057.900,100060.600,100069.800,0.000,0.000,0.000,0.000,0.000,0.000
100011.800,100014.600,100016.100,100021.500,0.000,0.000,0.000,0.000,0.000,0.000
99981.860,99983.090,99983.590,99985.630,0.000,0.000,0.000,0.000,0.000,0.000
99998.630,99998.160,99997.520,99995.900,0.000,0.000,0.000,0.000,0.000,0.000
99968.710,99966.880,99965.110,99959.180,0.000,0.000,0.000,0.000,0.000,0.000
99926.280,99922.550,99919.490,99910.710,0.000,0.000,0.000,0.000,0.000,0.000
99993.810,99989.630,99986.130,99974.660,0.000,0.000,0.000,0.000,0.000,0.000
100088.000,100083.900,100079.100,100065.600,0.000,0.000,0.000,0.000,0.000,0.000
100012.500,100007.600,100003.000,99987.980,0.000,0.000,0.000,0.000,0.000,0.000
99848.500,99843.950,99838.890,99823.380,0.000,0.000,0.000,0.000,0.000,0.000
99885.550,99881.090,99876.730,99862.300,0.000,0.000,0.000,0.000,0.000,0.000
100102.400,100098.300,100093.800,100080.700,0.000,0.000,0.000,0.000,0.000,0.000
100140.200,100137.700,100134.000,100124.000,0.000,0.000,0.000,0.000,0.000,0.000
99914.360,99912.190,99909.880,99902.800,0.000,0.000,0.000,0.000,0.000,0.000
